time,FLOW,TEMP,SALT,AirTemp,Rain,type,inflow_num
2021-09-04,1.3969,18.3843,0,17.51996002197268,0,inflow,1
2021-09-05,1.3252,18.273,0,18.11799519856773,0.004499999794643372,inflow,1
2021-09-06,1.2587,18.1937,0,19.568568166097027,4.99999989187927e-4,inflow,1
2021-09-07,1.1944,18.1811,0,17.27026774088544,0,inflow,1
2021-09-08,1.1332,18.0708,0,19.617361958821636,0,inflow,1
2021-09-09,1.0752,18.0674,0,15.097226715087913,8.999999707157258e-4,inflow,1
2021-09-10,1.0206,17.8708,0,19.523876444498722,2.9999999351275623e-4,inflow,1
2021-09-11,0.9685,17.8749,0,19.243591562906925,0,inflow,1
2021-09-12,0.9191,17.8668,0,21.56326065063479,8.999999805382686e-4,inflow,1
2021-09-13,0.8726,17.9584,0,23.346304829915386,0.005899999725079396,inflow,1
2021-09-14,0.8303,18.121,0,23.164256032307964,0,inflow,1
2021-09-15,0.7881,18.2664,0,22.36818593343101,0.0032000001272535885,inflow,1
2021-09-16,0.7492,18.3694,0,21.84865468343101,0,inflow,1
2021-09-17,0.7112,18.4441,0,21.16687164306643,6.000000066705979e-4,inflow,1
2021-09-18,0.6754,18.4853,0,21.89091008504234,4.99999989187927e-4,inflow,1
2021-09-19,0.6415,18.5552,0,20.544107055664085,0,inflow,1
2021-09-20,0.6091,18.5634,0,21.383944447835308,0,inflow,1
2021-09-21,0.5784,18.607,0,21.046384429931663,0.0013000000995816662,inflow,1
2021-09-22,0.5498,18.6337,0,19.95416666666669,0.012100000376813113,inflow,1
2021-09-23,0.5264,18.6121,0,17.49637629191083,0.0036000000007334163,inflow,1
2021-09-24,0.5013,18.4866,0,14.248548126220726,0,inflow,1
2021-09-25,0.4763,18.2294,0,15.70600535074872,0,inflow,1
2021-09-26,0.4525,18.0495,0,17.5585393269857,0,inflow,1
2021-09-27,0.43,17.9592,0,17.422111765543644,9.999999906540325e-6,inflow,1
2021-09-28,0.4087,17.8683,0,18.554058329264347,0,inflow,1
2021-09-29,0.3885,17.8311,0,21.513234710693382,0,inflow,1
2021-09-30,0.3693,17.9226,0,19.747258758544945,8.000000023457687e-4,inflow,1
2021-10-01,0.3514,17.9333,0,17.151453908284527,0.006600000368052861,inflow,1
2021-10-02,0.3365,17.8324,0,17.192496236165386,0.0033999999854131603,inflow,1
2021-10-03,0.3212,17.739,0,11.208198801676454,0,inflow,1
2021-10-04,0.3055,17.395,0,12.830309804280622,0,inflow,1
2021-10-05,0.2907,17.1403,0,12.295582071940126,0,inflow,1
2021-10-06,0.2766,16.8775,0,7.959858194987002,0,inflow,1
2021-10-07,0.2633,16.4444,0,5.284235890706403,0,inflow,1
2021-10-08,0.2506,15.9219,0,6.333215332031273,NA,inflow,1
