time,FLOW,TEMP,SALT,AirTemp,Rain,type,inflow_num
2021-09-04,1.3969,18.3927,0,17.01797256469729,0,inflow,1
2021-09-05,1.3252,18.2594,0,17.72487030029299,8.999999805382686e-4,inflow,1
2021-09-06,1.2575,18.1641,0,19.46866887410484,1.999999956751708e-4,inflow,1
2021-09-07,1.1931,18.1489,0,18.383714294433616,0,inflow,1
2021-09-08,1.132,18.0882,0,18.906981404622417,4.99999989187927e-4,inflow,1
2021-09-09,1.0742,18.0533,0,17.027344004313175,0,inflow,1
2021-09-10,1.0193,17.9401,0,17.060512797037784,0,inflow,1
2021-09-11,0.9673,17.8349,0,18.7526311238607,0,inflow,1
2021-09-12,0.9179,17.8081,0,20.22609100341799,3.999999913503416e-4,inflow,1
2021-09-13,0.8713,17.8459,0,19.42003911336265,0,inflow,1
2021-09-14,0.8269,17.847,0,19.331243133544945,0,inflow,1
2021-09-15,0.7849,17.8443,0,19.804163869222027,0,inflow,1
2021-09-16,0.7451,17.862,0,17.622069295247417,0.0019899998616892843,inflow,1
2021-09-17,0.708,17.7852,0,20.74316050211591,0.005400000168083351,inflow,1
2021-09-18,0.6741,17.8465,0,20.847336069742862,0.0022400000772904603,inflow,1
2021-09-19,0.6408,17.9087,0,17.970095570882183,0,inflow,1
2021-09-20,0.6085,17.8441,0,19.79702529907229,0,inflow,1
2021-09-21,0.5778,17.8615,0,21.258969879150413,0.0011999999936961102,inflow,1
2021-09-22,0.5492,17.9404,0,17.49660390218101,0,inflow,1
2021-09-23,0.5217,17.8538,0,12.860566711425804,0,inflow,1
2021-09-24,0.4955,17.5738,0,16.57265370686851,0,inflow,1
2021-09-25,0.4708,17.4689,0,20.546066538492862,0.0021000000822823496,inflow,1
2021-09-26,0.4481,17.54,0,21.683871205647808,0.0017000000516418368,inflow,1
2021-09-27,0.4264,17.6557,0,21.693516031901066,9.99999978375854e-5,inflow,1
2021-09-28,0.4053,17.7651,0,19.576787567138695,9.99999978375854e-5,inflow,1
2021-09-29,0.3853,17.7776,0,19.12306111653648,0,inflow,1
2021-09-30,0.3663,17.77,0,13.543351745605491,0,inflow,1
2021-10-01,0.3482,17.5241,0,14.854371643066429,0,inflow,1
2021-10-02,0.3312,17.3486,0,15.411401367187523,0,inflow,1
2021-10-03,0.315,17.207,0,13.812430318196638,0,inflow,1
2021-10-04,0.2997,17.0052,0,15.904045359293642,0.045000002543383745,inflow,1
2021-10-05,0.3008,16.9046,0,14.937954203287783,0.04020000072196126,inflow,1
2021-10-06,0.3002,16.7684,0,13.415986633300804,0.018599999853176997,inflow,1
2021-10-07,0.2921,16.575,0,14.173947906494163,0.006599999827813008,inflow,1
2021-10-08,0.2802,16.4253,0,15.225427246093773,NA,inflow,1
