time,FLOW,TEMP,SALT,AirTemp,Rain,type,inflow_num
2021-09-04,1.3969,18.3873,0,18.03175252278648,0,inflow,1
2021-09-05,1.3252,18.2977,0,18.993150329589866,3.999999913503416e-4,inflow,1
2021-09-06,1.2573,18.2544,0,20.96913045247398,1.999999956751708e-4,inflow,1
2021-09-07,1.1929,18.2982,0,19.992908732096378,0,inflow,1
2021-09-08,1.1318,18.2976,0,21.209920501709007,0.003499999875202775,inflow,1
2021-09-09,1.0751,18.3492,0,18.012653605143253,0.0015000000363215803,inflow,1
2021-09-10,1.0207,18.261,0,18.222756958007835,0,inflow,1
2021-09-11,0.9686,18.1869,0,19.735518391927105,0,inflow,1
2021-09-12,0.9191,18.1818,0,21.21527506510419,0,inflow,1
2021-09-13,0.8723,18.2403,0,21.171901957194034,0,inflow,1
2021-09-14,0.8279,18.2936,0,21.196368153889996,0,inflow,1
2021-09-15,0.7858,18.3448,0,22.338464355468773,9.99999978375854e-5,inflow,1
2021-09-16,0.746,18.4419,0,23.376667277018253,3.0000000333529897e-4,inflow,1
2021-09-17,0.7083,18.5778,0,21.928392028808616,0.008800000192786683,inflow,1
2021-09-18,0.6755,18.6439,0,21.699768320719425,0.006900000273162732,inflow,1
2021-09-19,0.6438,18.6964,0,19.1559399922689,1.999999956751708e-4,inflow,1
2021-09-20,0.6114,18.637,0,14.65208460489911,0,inflow,1
2021-09-21,0.5806,18.3884,0,13.018141682942732,0,inflow,1
2021-09-22,0.5514,18.0843,0,13.358631388346376,0,inflow,1
2021-09-23,0.5237,17.8123,0,15.513021087646507,0,inflow,1
2021-09-24,0.4975,17.6483,0,18.07454071044924,0,inflow,1
2021-09-25,0.4727,17.6033,0,19.838606770833355,0.0010999999663908965,inflow,1
2021-09-26,0.4495,17.6364,0,19.14372024536135,0.0029000000649830326,inflow,1
2021-09-27,0.4281,17.6378,0,17.64389572143557,0.00219999999171705,inflow,1
2021-09-28,0.4077,17.575,0,15.124995168050154,0,inflow,1
2021-09-29,0.3875,17.4081,0,13.696651713053408,0,inflow,1
2021-09-30,0.3684,17.1897,0,14.302907562255882,9.999999980209394e-4,inflow,1
2021-10-01,0.3506,17.0099,0,18.989273325602237,4.0000000117288435e-4,inflow,1
2021-10-02,0.3336,17.041,0,20.437998708089214,9.99999978375854e-5,inflow,1
2021-10-03,0.3173,17.1322,0,20.251494344075542,0,inflow,1
2021-10-04,0.3018,17.2102,0,15.276111857096376,0.003400000093461131,inflow,1
2021-10-05,0.2884,17.0709,0,9.949005381266298,0,inflow,1
2021-10-06,0.2744,16.7117,0,12.950704193115257,9.99999978375854e-5,inflow,1
2021-10-07,0.2612,16.5017,0,12.57792434692385,0.003000000151223503,inflow,1
2021-10-08,0.2497,16.2879,0,12.288964843750023,NA,inflow,1
