time,FLOW,TEMP,SALT,AirTemp,Rain,type,inflow_num
2021-09-04,1.3969,18.405,0,17.793868001302105,0,inflow,1
2021-09-05,1.3252,18.3043,0,19.989690399169945,9.99999978375854e-5,inflow,1
2021-09-06,1.2572,18.3032,0,20.278957621256534,0,inflow,1
2021-09-07,1.1928,18.3147,0,19.72206904093427,0,inflow,1
2021-09-08,1.1317,18.3016,0,20.452427164713566,0.00290000005516049,inflow,1
2021-09-09,1.0748,18.3205,0,15.379675801595075,0,inflow,1
2021-09-10,1.0198,18.1214,0,15.766657765706404,0,inflow,1
2021-09-11,0.9677,17.9503,0,17.86240666707359,0,inflow,1
2021-09-12,0.9184,17.8787,0,19.399250284830753,0.0041200000327080485,inflow,1
2021-09-13,0.873,17.8771,0,19.93719635009768,0,inflow,1
2021-09-14,0.8286,17.8985,0,21.898711140950542,9.99999978375854e-5,inflow,1
2021-09-15,0.7865,18.0027,0,23.891052500406925,0,inflow,1
2021-09-16,0.7466,18.186,0,22.507919565836612,1.999999981308065e-5,inflow,1
2021-09-17,0.7088,18.2995,0,18.08612976074221,0,inflow,1
2021-09-18,0.6729,18.2174,0,14.145895894368513,0,inflow,1
2021-09-19,0.6389,17.9714,0,13.95216013590497,0,inflow,1
2021-09-20,0.6067,17.7313,0,15.630089060465517,0,inflow,1
2021-09-21,0.5761,17.577,0,17.49599355061851,0,inflow,1
2021-09-22,0.5472,17.5114,0,21.328298187255882,0,inflow,1
2021-09-23,0.5197,17.6135,0,21.411972300211612,4.99999989187927e-4,inflow,1
2021-09-24,0.4939,17.7133,0,21.33261896769208,6.000000066705979e-4,inflow,1
2021-09-25,0.4694,17.8039,0,20.959485626220726,9.99999978375854e-5,inflow,1
2021-09-26,0.4461,17.8733,0,15.475784556070986,9.000000001833542e-4,inflow,1
2021-09-27,0.4242,17.7041,0,17.141648864746116,8.999999707157258e-4,inflow,1
2021-09-28,0.4035,17.616,0,13.713562266031923,0,inflow,1
2021-09-29,0.3836,17.3863,0,9.51035334269208,0,inflow,1
2021-09-30,0.3646,16.9901,0,9.934431966145857,0,inflow,1
2021-10-01,0.3467,16.635,0,13.016559855143251,0,inflow,1
2021-10-02,0.3297,16.4322,0,15.987204488118513,0,inflow,1
2021-10-03,0.3136,16.3683,0,17.576931254069034,0,inflow,1
2021-10-04,0.2983,16.3761,0,15.51541417439781,0,inflow,1
2021-10-05,0.2839,16.2952,0,17.91241099039716,0,inflow,1
2021-10-06,0.2702,16.3216,0,20.073898569742862,0,inflow,1
2021-10-07,0.2572,16.4389,0,21.37288691202802,0,inflow,1
2021-10-08,0.2448,16.605,0,18.463067626953148,NA,inflow,1
