time,FLOW,TEMP,SALT,AirTemp,Rain,type,inflow_num
2021-09-04,1.3969,18.3712,0,17.28222173055015,0,inflow,1
2021-09-05,1.3252,18.2505,0,18.575466410319034,0.01020000044736662,inflow,1
2021-09-06,1.2607,18.1921,0,20.294174448649112,0.0022999999404419214,inflow,1
2021-09-07,1.1969,18.2106,0,19.338821665445987,0,inflow,1
2021-09-08,1.1356,18.1872,0,21.73019434611005,0,inflow,1
2021-09-09,1.0775,18.2674,0,18.782886759440128,0,inflow,1
2021-09-10,1.0224,18.2169,0,16.14010391235354,0,inflow,1
2021-09-11,0.9702,18.0562,0,15.737888590494814,0,inflow,1
2021-09-12,0.9207,17.8877,0,16.791585540771507,0,inflow,1
2021-09-13,0.8738,17.774,0,18.24879353841148,0,inflow,1
2021-09-14,0.8293,17.7291,0,20.455355580647808,0,inflow,1
2021-09-15,0.7871,17.7813,0,22.0931704203288,0,inflow,1
2021-09-16,0.7472,17.9006,0,21.78781916300458,0,inflow,1
2021-09-17,0.7093,17.9998,0,20.47046813964846,0,inflow,1
2021-09-18,0.6734,18.037,0,19.84488703409833,0,inflow,1
2021-09-19,0.6394,18.0452,0,21.053840891520206,0,inflow,1
2021-09-20,0.6072,18.1047,0,21.651919301350933,0.002000000133557478,inflow,1
2021-09-21,0.5773,18.1864,0,19.573959604899112,0.003500000012718374,inflow,1
2021-09-22,0.5495,18.1744,0,20.13136952718101,0,inflow,1
2021-09-23,0.5219,18.187,0,14.241237894694033,0,inflow,1
2021-09-24,0.4958,17.9468,0,10.68393732706708,0,inflow,1
2021-09-25,0.471,17.5684,0,11.873935953776064,0,inflow,1
2021-09-26,0.4476,17.2627,0,13.843127187093122,9.99999978375854e-5,inflow,1
2021-09-27,0.4253,17.059,0,15.01297531127932,0,inflow,1
2021-09-28,0.4043,16.9172,0,13.340495045979841,0,inflow,1
2021-09-29,0.3843,16.712,0,12.938230133056663,0,inflow,1
2021-09-30,0.3653,16.5014,0,11.921366628011091,0,inflow,1
2021-10-01,0.3473,16.2595,0,12.04837824503583,1.999999956751708e-4,inflow,1
2021-10-02,0.3304,16.0371,0,11.917114512125673,1.999999956751708e-4,inflow,1
2021-10-03,0.3143,15.8219,0,15.213859812418642,0,inflow,1
2021-10-04,0.299,15.7602,0,15.564285532633486,0,inflow,1
2021-10-05,0.2845,15.7171,0,16.930899556477886,0,inflow,1
2021-10-06,0.2708,15.7349,0,17.748585001627628,0,inflow,1
2021-10-07,0.2577,15.7867,0,17.878072357177757,0,inflow,1
2021-10-08,0.2454,15.841,0,19.275720214843773,NA,inflow,1
