time,FLOW,TEMP,SALT,AirTemp,Rain,type,inflow_num
2021-09-04,1.3969,18.3952,0,18.082092539469425,0,inflow,1
2021-09-05,1.3252,18.3073,0,20.244429524739605,6.99999975040555e-4,inflow,1
2021-09-06,1.2574,18.317,0,20.37861022949221,0,inflow,1
2021-09-07,1.193,18.3319,0,21.05155207316083,0.0010999999860359822,inflow,1
2021-09-08,1.1322,18.3747,0,22.472595469156925,7.99999992523226e-4,inflow,1
2021-09-09,1.0746,18.4758,0,17.250620778401714,0.001800000137882307,inflow,1
2021-09-10,1.0203,18.3477,0,16.81250152587893,0,inflow,1
2021-09-11,0.9682,18.2083,0,17.573140716552757,0,inflow,1
2021-09-12,0.9188,18.1094,0,17.796514129638695,0,inflow,1
2021-09-13,0.872,18.0258,0,20.881705220540386,8.000000023457687e-4,inflow,1
2021-09-14,0.8279,18.0791,0,22.11606623331708,0.0030999999820778613,inflow,1
2021-09-15,0.7869,18.1821,0,22.733819580078148,6.999999946856405e-4,inflow,1
2021-09-16,0.7472,18.3055,0,22.691252644856792,0.0022000000113621353,inflow,1
2021-09-17,0.7101,18.42,0,23.23367843627932,0.001399999999193824,inflow,1
2021-09-18,0.6746,18.5511,0,21.839651997884136,0.00139999995008111,inflow,1
2021-09-19,0.641,18.6149,0,22.42705942789716,0.0037000000182160872,inflow,1
2021-09-20,0.61,18.7002,0,20.59913787841799,0.006299999853945338,inflow,1
2021-09-21,0.5815,18.7024,0,13.905828094482445,0.001800000137882307,inflow,1
2021-09-22,0.5529,18.418,0,11.228692626953148,0,inflow,1
2021-09-23,0.5251,18.0356,0,12.054109191894554,0,inflow,1
2021-09-24,0.4988,17.7107,0,15.359571075439476,0,inflow,1
2021-09-25,0.4739,17.5459,0,17.86389312744143,0,inflow,1
2021-09-26,0.4503,17.4979,0,19.701790110270206,0.008500000061758328,inflow,1
2021-09-27,0.4308,17.5312,0,15.028994496663435,0.009999999803403626,inflow,1
2021-09-28,0.4129,17.3627,0,11.511877950032575,0,inflow,1
2021-09-29,0.3925,17.0535,0,12.362140909830751,0,inflow,1
2021-09-30,0.3731,16.7985,0,12.422952270507835,0,inflow,1
2021-10-01,0.3547,16.5609,0,14.558676656087263,0.006299999834300251,inflow,1
2021-10-02,0.3395,16.4284,0,14.310467020670595,0.002400000016859849,inflow,1
2021-10-03,0.3237,16.293,0,13.109806315104189,9.99999978375854e-5,inflow,1
2021-10-04,0.308,16.114,0,13.867482757568382,0,inflow,1
2021-10-05,0.293,15.9778,0,14.5495061238607,0,inflow,1
2021-10-06,0.2788,15.8787,0,15.857610321044945,0,inflow,1
2021-10-07,0.2654,15.8412,0,15.65379358927411,0.0050000000490399545,inflow,1
2021-10-08,0.2543,15.7973,0,16.977075195312523,NA,inflow,1
