time,FLOW,TEMP,SALT,AirTemp,Rain,type,inflow_num
2021-09-04,1.3969,18.3506,0,16.793303426106792,0,inflow,1
2021-09-05,1.3252,18.2101,0,18.577190653483097,0.0028000001948385034,inflow,1
2021-09-06,1.2582,18.1541,0,20.185823059082054,0.007100000386708416,inflow,1
2021-09-07,1.1961,18.1702,0,20.006533559163433,0,inflow,1
2021-09-08,1.1349,18.1776,0,19.503001149495464,0.001399999989371281,inflow,1
2021-09-09,1.0773,18.1631,0,14.995534515380882,0,inflow,1
2021-09-10,1.0222,17.9566,0,16.180370585123722,0,inflow,1
2021-09-11,0.97,17.8128,0,17.99963531494143,3.999999913503416e-4,inflow,1
2021-09-12,0.9206,17.7551,0,21.185989634195987,0.0011999999740510247,inflow,1
2021-09-13,0.8741,17.837,0,19.45328801472984,0.022900000379013363,inflow,1
2021-09-14,0.8376,17.8401,0,18.75051015218101,0.02420000091078691,inflow,1
2021-09-15,0.8035,17.8129,0,18.16516520182294,0.0012000000035186531,inflow,1
2021-09-16,0.7631,17.7623,0,18.071440633138042,0.005699999729404225,inflow,1
2021-09-17,0.7264,17.7105,0,20.577869669596378,0.004900000277120853,inflow,1
2021-09-18,0.6913,17.769,0,20.423989868164085,0.009100000333637582,inflow,1
2021-09-19,0.6595,17.8176,0,20.921760813395206,9.99999978375854e-5,inflow,1
2021-09-20,0.6262,17.8846,0,21.754933929443382,0.0016999999730614944,inflow,1
2021-09-21,0.5953,17.9834,0,22.055003102620464,3.0000000333529897e-4,inflow,1
2021-09-22,0.5654,18.0893,0,21.56109771728518,0.0031000001981738023,inflow,1
2021-09-23,0.5381,18.1679,0,22.014351145426456,0.0046000000380445275,inflow,1
2021-09-24,0.5127,18.2614,0,20.71085637410484,0.0076999999415420465,inflow,1
2021-09-25,0.4898,18.2937,0,21.82084426879885,0.0028999999372899764,inflow,1
2021-09-26,0.4663,18.3717,0,20.624749755859398,0.004400000022724271,inflow,1
2021-09-27,0.4446,18.3939,0,19.54462585449221,3.999999913503416e-4,inflow,1
2021-09-28,0.4227,18.3687,0,17.779573059082054,0,inflow,1
2021-09-29,0.4017,18.2694,0,18.688082631429058,0,inflow,1
2021-09-30,0.3819,18.2147,0,18.88680165608726,0,inflow,1
2021-10-01,0.363,18.1717,0,18.543244934082054,0,inflow,1
2021-10-02,0.3452,18.1165,0,16.673794047037784,1.999999956751708e-4,inflow,1
2021-10-03,0.3283,17.9845,0,9.233860270182314,0,inflow,1
2021-10-04,0.3123,17.5418,0,12.365281677246116,0,inflow,1
2021-10-05,0.2971,17.2587,0,16.41930669148765,0,inflow,1
2021-10-06,0.2827,17.1655,0,9.78644714355471,0.002500000112922862,inflow,1
2021-10-07,0.2699,16.7939,0,8.269837951660179,7.999999827006832e-4,inflow,1
2021-10-08,0.2572,16.3789,0,5.631646728515648,NA,inflow,1
