time,FLOW,TEMP,SALT,AirTemp,Rain,type,inflow_num
2021-09-04,1.3969,18.3886,0,17.422097778320335,0,inflow,1
2021-09-05,1.3252,18.2729,0,19.479919687906925,0.004399999904853758,inflow,1
2021-09-06,1.2587,18.2519,0,19.235384877522808,1.999999956751708e-4,inflow,1
2021-09-07,1.1942,18.2216,0,19.25478261311851,0,inflow,1
2021-09-08,1.1331,18.194,0,19.212667083740257,0.009000000041123711,inflow,1
2021-09-09,1.0782,18.1661,0,14.18948644002281,0,inflow,1
2021-09-10,1.0231,17.9249,0,14.072137451171898,0,inflow,1
2021-09-11,0.9708,17.6927,0,15.920838928222679,0,inflow,1
2021-09-12,0.9213,17.553,0,18.196443176269554,0,inflow,1
2021-09-13,0.8744,17.5188,0,19.23825607299807,0,inflow,1
2021-09-14,0.8299,17.531,0,20.149344380696636,1.999999956751708e-4,inflow,1
2021-09-15,0.7878,17.5816,0,21.330983734130882,0,inflow,1
2021-09-16,0.7478,17.6798,0,21.725292460123722,0.002100000003702007,inflow,1
2021-09-17,0.7106,17.7891,0,23.071944173177105,0.0024000000266823918,inflow,1
2021-09-18,0.6755,17.9498,0,22.627903238932316,0.0041000000783242285,inflow,1
2021-09-19,0.6428,18.0821,0,20.194407399495464,8.999999903608113e-4,inflow,1
2021-09-20,0.6107,18.1027,0,17.12134450276695,0,inflow,1
2021-09-21,0.5799,17.9907,0,15.791318511962913,0,inflow,1
2021-09-22,0.5508,17.8282,0,14.598572031656923,0,inflow,1
2021-09-23,0.5231,17.6241,0,14.503947194417341,0.004999999990104698,inflow,1
2021-09-24,0.4987,17.4278,0,16.345531717936222,3.999999913503416e-4,inflow,1
2021-09-25,0.4739,17.3216,0,16.72898127237958,0,inflow,1
2021-09-26,0.4503,17.2379,0,18.44074910481773,0.001699999963238952,inflow,1
2021-09-27,0.4285,17.2323,0,18.136376953125023,0.0013000000995816662,inflow,1
2021-09-28,0.4077,17.214,0,14.846949513753279,0,inflow,1
2021-09-29,0.3875,17.0561,0,16.04705454508466,0,inflow,1
2021-09-30,0.3684,16.9586,0,16.852400716145855,0,inflow,1
2021-10-01,0.3503,16.9013,0,16.147749837239605,0,inflow,1
2021-10-02,0.3331,16.8171,0,17.79016265869143,0,inflow,1
2021-10-03,0.3168,16.808,0,18.73028717041018,0,inflow,1
2021-10-04,0.3014,16.8397,0,19.18519490559898,0,inflow,1
2021-10-05,0.2867,16.889,0,19.76690826416018,0,inflow,1
2021-10-06,0.2729,16.9603,0,21.40690892537437,0,inflow,1
2021-10-07,0.2597,17.0977,0,19.732071177164737,0,inflow,1
2021-10-08,0.2473,17.1555,0,19.749993896484398,NA,inflow,1
