time,FLOW,TEMP,SALT,AirTemp,Rain,type,inflow_num
2021-09-04,1.3969,18.3957,0,17.174423472086612,0,inflow,1
2021-09-05,1.3252,18.269,0,18.907786305745464,1.999999956751708e-4,inflow,1
2021-09-06,1.2573,18.2237,0,20.365193939209007,0.001399999999193824,inflow,1
2021-09-07,1.1933,18.2434,0,18.646741485595726,0,inflow,1
2021-09-08,1.1322,18.1885,0,18.10690078735354,0.012499999209103408,inflow,1
2021-09-09,1.0786,18.1136,0,15.916833496093773,0,inflow,1
2021-09-10,1.0234,17.9494,0,14.55628102620445,9.99999978375854e-5,inflow,1
2021-09-11,0.9712,17.7365,0,16.604072825113956,0,inflow,1
2021-09-12,0.9216,17.6235,0,18.24073689778648,0,inflow,1
2021-09-13,0.8747,17.587,0,20.06312713623049,0,inflow,1
2021-09-14,0.8302,17.6307,0,23.811657206217472,3.0000000333529897e-4,inflow,1
2021-09-15,0.7881,17.8321,0,24.555605824788433,0,inflow,1
2021-09-16,0.7481,18.0537,0,24.261547342936222,0.0010000000078434824,inflow,1
2021-09-17,0.7105,18.25,0,21.208177185058616,1.999999956751708e-4,inflow,1
2021-09-18,0.6746,18.3042,0,20.953211720784527,0,inflow,1
2021-09-19,0.6405,18.3444,0,20.446402486165386,0,inflow,1
2021-09-20,0.6082,18.3606,0,19.92548522949221,9.999999980209394e-4,inflow,1
2021-09-21,0.578,18.3536,0,16.878139750162784,0.006600000034086406,inflow,1
2021-09-22,0.5512,18.2166,0,13.729786173502626,0,inflow,1
2021-09-23,0.5235,17.9529,0,15.783558146158876,0,inflow,1
2021-09-24,0.4973,17.7923,0,13.727253214518251,0,inflow,1
2021-09-25,0.4725,17.553,0,18.61401011149091,0,inflow,1
2021-09-26,0.4489,17.5366,0,20.467102305094425,0,inflow,1
2021-09-27,0.4266,17.6004,0,20.113571421305362,0,inflow,1
2021-09-28,0.4055,17.6454,0,17.178859965006534,0,inflow,1
2021-09-29,0.3854,17.5623,0,16.74535776774091,1.999999956751708e-4,inflow,1
2021-09-30,0.3665,17.4654,0,18.812114969889347,1.999999956751708e-4,inflow,1
2021-10-01,0.3485,17.4625,0,18.356729125976585,0,inflow,1
2021-10-02,0.3314,17.4404,0,19.28220138549807,0,inflow,1
2021-10-03,0.3152,17.4591,0,19.07343444824221,0,inflow,1
2021-10-04,0.2999,17.4678,0,18.49869562784833,0,inflow,1
2021-10-05,0.2853,17.4514,0,19.284248606363956,0,inflow,1
2021-10-06,0.2715,17.4695,0,20.426243082682316,0,inflow,1
2021-10-07,0.2585,17.5355,0,21.599837239583355,3.0000000333529897e-4,inflow,1
2021-10-08,0.2462,17.6478,0,21.778771972656273,NA,inflow,1
