time,FLOW,TEMP,SALT,AirTemp,Rain,type,inflow_num
2021-09-04,1.3969,18.4109,0,17.83304875691734,0,inflow,1
2021-09-05,1.3252,18.3114,0,20.283725992838566,0,inflow,1
2021-09-06,1.2572,18.3226,0,20.561983998616558,0,inflow,1
2021-09-07,1.1927,18.345,0,19.432630157470726,0,inflow,1
2021-09-08,1.1316,18.3178,0,20.259982045491558,0,inflow,1
2021-09-09,1.0737,18.3275,0,16.898367818196636,0,inflow,1
2021-09-10,1.0188,18.1929,0,18.328846232096378,0,inflow,1
2021-09-11,0.9668,18.1273,0,19.566607411702496,0.010600000536942388,inflow,1
2021-09-12,0.9212,18.1184,0,18.89209899902346,0,inflow,1
2021-09-13,0.8742,18.0812,0,21.030952707926456,0,inflow,1
2021-09-14,0.8297,18.1376,0,24.08541005452476,0,inflow,1
2021-09-15,0.7876,18.3215,0,25.250981903076195,1.999999956751708e-4,inflow,1
2021-09-16,0.7477,18.5446,0,24.991125996907574,0.0014000000974192517,inflow,1
2021-09-17,0.7103,18.7436,0,20.718835449218773,0.010699999876669608,inflow,1
2021-09-18,0.678,18.7484,0,21.843041992187523,0.007900000015797558,inflow,1
2021-09-19,0.6465,18.8009,0,19.809520975748722,0.006599999808167922,inflow,1
2021-09-20,0.6162,18.7635,0,13.272859191894554,0,inflow,1
2021-09-21,0.5852,18.4485,0,10.944397226969423,0,inflow,1
2021-09-22,0.5557,18.0522,0,13.770290629069033,0,inflow,1
2021-09-23,0.5278,17.7997,0,19.40148442586265,0,inflow,1
2021-09-24,0.5014,17.8027,0,19.89487737019859,4.999999990104697e-4,inflow,1
2021-09-25,0.4765,17.8267,0,19.26370773315432,6.99999975040555e-4,inflow,1
2021-09-26,0.453,17.8222,0,18.98872528076174,0.0010300000081770121,inflow,1
2021-09-27,0.4308,17.8063,0,19.004397328694683,9.000000001833541e-4,inflow,1
2021-09-28,0.4098,17.7919,0,19.33144276936851,0,inflow,1
2021-09-29,0.3895,17.7924,0,17.709368642171246,2.9999999351275623e-4,inflow,1
2021-09-30,0.3704,17.7235,0,19.256565348307316,0.014600000411155634,inflow,1
2021-10-01,0.3572,17.7247,0,17.892811075846378,0.0085000001010485,inflow,1
2021-10-02,0.3426,17.6675,0,13.861900583903017,0.001599999985046452,inflow,1
2021-10-03,0.3264,17.4412,0,14.028694407145204,0,inflow,1
2021-10-04,0.3105,17.2351,0,16.55151011149091,9.99999978375854e-5,inflow,1
2021-10-05,0.2954,17.1488,0,15.447877502441429,9.99999978375854e-5,inflow,1
2021-10-06,0.2811,17.0204,0,17.723727162679058,0,inflow,1
2021-10-07,0.2676,16.9967,0,17.264507548014347,2.9999999351275623e-4,inflow,1
2021-10-08,0.2548,16.9548,0,15.492272949218773,NA,inflow,1
