time,FLOW,TEMP,SALT,AirTemp,Rain,type,inflow_num
2021-09-04,1.3969,18.4053,0,18.242712910970074,0,inflow,1
2021-09-05,1.3252,18.3237,0,20.245105997721378,5.999999968480552e-4,inflow,1
2021-09-06,1.2574,18.3325,0,20.749954477945987,4.0000000117288435e-4,inflow,1
2021-09-07,1.1931,18.3623,0,21.095344797770206,9.99999978375854e-5,inflow,1
2021-09-08,1.132,18.4053,0,22.685104624430362,0.0028999999864026903,inflow,1
2021-09-09,1.0751,18.5137,0,17.21383438110354,9.000000689411535e-4,inflow,1
2021-09-10,1.0204,18.3818,0,14.027242279052757,0,inflow,1
2021-09-11,0.9683,18.1212,0,14.40487950642906,0,inflow,1
2021-09-12,0.9189,17.8919,0,16.33067601521812,0,inflow,1
2021-09-13,0.8721,17.7582,0,19.101223246256534,0,inflow,1
2021-09-14,0.8277,17.7508,0,22.9165346781413,0,inflow,1
2021-09-15,0.7856,17.907,0,24.04353485107424,0,inflow,1
2021-09-16,0.7458,18.1024,0,24.674768066406273,0,inflow,1
2021-09-17,0.708,18.3135,0,24.361374155680362,2.9999999351275623e-4,inflow,1
2021-09-18,0.6723,18.499,0,23.254847462972027,0,inflow,1
2021-09-19,0.6383,18.6264,0,21.503752644856792,3.999999913503416e-4,inflow,1
2021-09-20,0.6062,18.6715,0,19.24111709594729,0,inflow,1
2021-09-21,0.5757,18.6172,0,20.39752349853518,0,inflow,1
2021-09-22,0.5468,18.6155,0,20.772389984130882,0,inflow,1
2021-09-23,0.5194,18.63,0,20.412295277913433,0,inflow,1
2021-09-24,0.4934,18.6282,0,21.14081726074221,0,inflow,1
2021-09-25,0.4687,18.6577,0,20.337879435221378,0,inflow,1
2021-09-26,0.4454,18.6511,0,21.037068939209007,0,inflow,1
2021-09-27,0.4232,18.6748,0,21.00948232014976,0,inflow,1
2021-09-28,0.4023,18.696,0,14.82139612833661,0.002100000003702007,inflow,1
2021-09-29,0.3831,18.4512,0,7.129776255289737,0,inflow,1
2021-09-30,0.3642,17.8916,0,8.03797556559247,0,inflow,1
2021-10-01,0.3463,17.4031,0,15.220324452718122,0,inflow,1
2021-10-02,0.3293,17.2502,0,13.571314748128279,0,inflow,1
2021-10-03,0.3133,17.0356,0,12.206269836425804,0,inflow,1
2021-10-04,0.298,16.775,0,10.892995452880882,0,inflow,1
2021-10-05,0.2835,16.4733,0,13.579321797688825,0,inflow,1
2021-10-06,0.2698,16.304,0,13.703700002034529,0,inflow,1
2021-10-07,0.2569,16.1498,0,13.786974843343122,0,inflow,1
2021-10-08,0.2446,16.0081,0,15.506280517578148,NA,inflow,1
