time,FLOW,TEMP,SALT,AirTemp,Rain,type,inflow_num
2021-09-04,1.3969,18.4157,0,18.464304860432964,0,inflow,1
2021-09-05,1.3252,18.343,0,20.578713989257835,7.69999992189696e-4,inflow,1
2021-09-06,1.2574,18.3649,0,20.886424001057964,0.008000000593165168,inflow,1
2021-09-07,1.1958,18.3987,0,18.059725697835308,0,inflow,1
2021-09-08,1.1345,18.3097,0,20.0823061625163,0.001099999995858525,inflow,1
2021-09-09,1.0768,18.3123,0,18.96184056599937,9.99999978375854e-5,inflow,1
2021-09-10,1.0218,18.2669,0,17.42738494873049,0,inflow,1
2021-09-11,0.9696,18.1584,0,18.60946426391604,0,inflow,1
2021-09-12,0.9202,18.1068,0,20.338168080647808,0.005899999705434311,inflow,1
2021-09-13,0.8753,18.1321,0,20.850261942545597,9.99999978375854e-5,inflow,1
2021-09-14,0.8308,18.1779,0,21.693439737955753,0,inflow,1
2021-09-15,0.7886,18.2571,0,21.328001912434917,0.0013000000013562384,inflow,1
2021-09-16,0.749,18.316,0,20.961662546793644,3.999999913503416e-4,inflow,1
2021-09-17,0.7112,18.3559,0,19.850479380289737,0.0030000000137079042,inflow,1
2021-09-18,0.6762,18.3459,0,16.86952997843427,2.9999999351275623e-4,inflow,1
2021-09-19,0.6422,18.209,0,19.351143137613956,4.99999989187927e-4,inflow,1
2021-09-20,0.61,18.1862,0,19.360821024576847,6.999999946856405e-4,inflow,1
2021-09-21,0.5795,18.1651,0,14.363361612955751,0,inflow,1
2021-09-22,0.5504,17.9315,0,12.218344624837263,0,inflow,1
2021-09-23,0.5228,17.6196,0,11.051399485270204,0,inflow,1
2021-09-24,0.4966,17.2758,0,14.485330200195335,0.0038999998174404026,inflow,1
2021-09-25,0.4731,17.0988,0,17.280998484293644,0.0025999999339546775,inflow,1
2021-09-26,0.4505,17.0517,0,17.74770253499351,0.005200000142940553,inflow,1
2021-09-27,0.4299,17.0272,0,14.847398376464866,0.009799999925598967,inflow,1
2021-09-28,0.4119,16.8801,0,16.925366973876976,0.009399999934248626,inflow,1
2021-09-29,0.3948,16.8304,0,17.026043192545597,0.019300000614020974,inflow,1
2021-09-30,0.382,16.7879,0,16.820623016357445,0.005300000170245766,inflow,1
2021-10-01,0.365,16.739,0,15.564908599853538,9.99999978375854e-5,inflow,1
2021-10-02,0.3471,16.6393,0,17.6555737813314,0.0014000000090163666,inflow,1
2021-10-03,0.3306,16.6347,0,18.06884918212893,0.0018999999098014086,inflow,1
2021-10-04,0.3151,16.6481,0,18.897381083170597,3.0000000333529897e-4,inflow,1
2021-10-05,0.2999,16.6962,0,17.825303649902366,0.006000000145286321,inflow,1
2021-10-06,0.2874,16.6957,0,14.264882659912132,0.005800000188901322,inflow,1
2021-10-07,0.2755,16.5428,0,14.188675181070986,0,inflow,1
2021-10-08,0.2622,16.3955,0,13.301354980468773,NA,inflow,1
