time,FLOW,TEMP,SALT,AirTemp,Rain,type,inflow_num
2021-09-04,1.3969,18.4147,0,18.155603027343773,0,inflow,1
2021-09-05,1.3252,18.3288,0,20.706789906819683,2.9999999351275623e-4,inflow,1
2021-09-06,1.2573,18.3571,0,20.849445597330753,0,inflow,1
2021-09-07,1.1928,18.3898,0,19.735969797770206,0,inflow,1
2021-09-08,1.1317,18.373,0,21.250986989339214,0,inflow,1
2021-09-09,1.0738,18.4219,0,20.27569732666018,9.99999978375854e-5,inflow,1
2021-09-10,1.019,18.4263,0,17.62209345499677,0,inflow,1
2021-09-11,0.9669,18.317,0,19.094463602701847,9.99999978375854e-5,inflow,1
2021-09-12,0.9176,18.2769,0,24.207354482014996,0,inflow,1
2021-09-13,0.8709,18.4579,0,18.590160624186222,0,inflow,1
2021-09-14,0.8266,18.3881,0,18.270196533203148,0,inflow,1
2021-09-15,0.7846,18.3087,0,20.933381652832054,0,inflow,1
2021-09-16,0.7447,18.3478,0,24.412114715576195,0,inflow,1
2021-09-17,0.707,18.5335,0,21.280847167968773,0.009500000177649782,inflow,1
2021-09-18,0.6745,18.5744,0,21.99735285441083,9.99999978375854e-5,inflow,1
2021-09-19,0.6405,18.6437,0,16.332100168863956,0,inflow,1
2021-09-20,0.6082,18.4665,0,14.870896911621116,0,inflow,1
2021-09-21,0.5776,18.2372,0,22.557004547119163,8.000000023457687e-4,inflow,1
2021-09-22,0.5488,18.3499,0,22.425531005859398,0.028500000690110026,inflow,1
2021-09-23,0.5312,18.4504,0,23.450187937418644,0.0017000000123516656,inflow,1
2021-09-24,0.5052,18.589,0,22.801198577880882,0.011600000102771447,inflow,1
2021-09-25,0.484,18.6918,0,23.901555633544945,0,inflow,1
2021-09-26,0.4598,18.8357,0,23.974983469645206,0.0015999999654013664,inflow,1
2021-09-27,0.4375,18.9744,0,23.116380310058616,9.999999980209394e-4,inflow,1
2021-09-28,0.4161,19.0684,0,17.639699554443382,1.999999956751708e-4,inflow,1
2021-09-29,0.3956,18.9226,0,14.164790089925154,0,inflow,1
2021-09-30,0.376,18.6366,0,13.648723856608095,0,inflow,1
2021-10-01,0.3575,18.3451,0,13.065145111084007,0,inflow,1
2021-10-02,0.3399,18.0455,0,13.498558298746767,0,inflow,1
2021-10-03,0.3233,17.7818,0,15.238015747070335,9.99999978375854e-5,inflow,1
2021-10-04,0.3076,17.6077,0,17.152688598632835,0,inflow,1
2021-10-05,0.2926,17.5256,0,16.543433125813824,0,inflow,1
2021-10-06,0.2784,17.4222,0,13.831672922770204,0,inflow,1
2021-10-07,0.265,17.2088,0,14.516493733723982,0,inflow,1
2021-10-08,0.2523,17.037,0,14.146844482421898,NA,inflow,1
