time,FLOW,TEMP,SALT,AirTemp,Rain,type,inflow_num
2021-09-04,1.3969,18.3679,0,17.707931772867862,0,inflow,1
2021-09-05,1.3252,18.2655,0,19.632587687174503,0.002999999954772648,inflow,1
2021-09-06,1.2582,18.2515,0,21.073818461100284,0.00749999974941602,inflow,1
2021-09-07,1.1963,18.2999,0,19.90057779947919,0,inflow,1
2021-09-08,1.135,18.2953,0,21.093635813395206,0.011699999855045462,inflow,1
2021-09-09,1.081,18.3421,0,18.36829020182294,0.02030000002268935,inflow,1
2021-09-10,1.0328,18.2695,0,17.866067504882835,0,inflow,1
2021-09-11,0.9801,18.1796,0,18.92597351074221,0,inflow,1
2021-09-12,0.9301,18.1403,0,20.97288029988609,3.0000000333529897e-4,inflow,1
2021-09-13,0.8828,18.1909,0,18.648028310139996,0,inflow,1
2021-09-14,0.8378,18.139,0,16.56484756469729,2.9999999351275623e-4,inflow,1
2021-09-15,0.7953,18.001,0,18.082070922851585,0.004200000282435212,inflow,1
2021-09-16,0.7564,17.936,0,22.216531372070335,0.001699999963238952,inflow,1
2021-09-17,0.7187,18.0515,0,20.9728090922038,0,inflow,1
2021-09-18,0.6823,18.1072,0,21.293464914957706,0,inflow,1
2021-09-19,0.6478,18.1733,0,20.93678944905601,0,inflow,1
2021-09-20,0.6151,18.2204,0,20.299166615804058,0.001999999956751708,inflow,1
2021-09-21,0.5848,18.2375,0,19.7061592102051,0.0013000000013562384,inflow,1
2021-09-22,0.5559,18.2282,0,15.716865793863954,0,inflow,1
2021-09-23,0.528,18.0488,0,10.894061024983747,0.01340000016207341,inflow,1
2021-09-24,0.5062,17.6735,0,10.82932306925458,0,inflow,1
2021-09-25,0.4809,17.3171,0,11.827703094482445,0,inflow,1
2021-09-26,0.4569,17.024,0,13.032250976562523,0,inflow,1
2021-09-27,0.4342,16.7994,0,15.532655334472679,0,inflow,1
2021-09-28,0.4126,16.6948,0,17.39892094930015,0,inflow,1
2021-09-29,0.3922,16.6761,0,18.656058247884136,0,inflow,1
2021-09-30,0.3728,16.7122,0,17.858403778076195,0.004099999764002859,inflow,1
2021-10-01,0.3559,16.7121,0,7.81177673339846,3.0000000333529897e-4,inflow,1
2021-10-02,0.3385,16.2823,0,6.833008066813174,0,inflow,1
2021-10-03,0.322,15.8354,0,10.190496063232445,0,inflow,1
2021-10-04,0.3063,15.558,0,10.891259765625023,0,inflow,1
2021-10-05,0.2914,15.3267,0,12.071291859944685,0,inflow,1
2021-10-06,0.2773,15.1592,0,14.158644612630232,0,inflow,1
2021-10-07,0.2639,15.0907,0,15.400089518229189,0,inflow,1
2021-10-08,0.2512,15.0793,0,15.850030517578148,NA,inflow,1
