time,FLOW,TEMP,SALT,AirTemp,Rain,type,inflow_num
2021-09-04,1.3969,18.3876,0,19.136949157714866,0,inflow,1
2021-09-05,1.3252,18.3453,0,20.627548472086612,0.003800000271439785,inflow,1
2021-09-06,1.2585,18.3692,0,20.653496042887394,0.0017000000123516656,inflow,1
2021-09-07,1.1946,18.3928,0,20.505845642089866,0,inflow,1
2021-09-08,1.1334,18.4088,0,20.098728434244816,0,inflow,1
2021-09-09,1.0754,18.4064,0,17.699984486897808,0,inflow,1
2021-09-10,1.0204,18.3015,0,18.59567286173505,0,inflow,1
2021-09-11,0.9683,18.241,0,21.829764302571636,0,inflow,1
2021-09-12,0.9189,18.3224,0,23.614574686686222,0,inflow,1
2021-09-13,0.8721,18.4754,0,23.427035268147808,0.0030000000235304468,inflow,1
2021-09-14,0.8287,18.6115,0,21.022860463460308,0.001099999995858525,inflow,1
2021-09-15,0.787,18.6369,0,22.381677246093773,9.99999978375854e-5,inflow,1
2021-09-16,0.7471,18.719,0,24.054869588216167,0,inflow,1
2021-09-17,0.7092,18.8679,0,24.466518656412784,0,inflow,1
2021-09-18,0.6733,19.0258,0,23.83117828369143,0,inflow,1
2021-09-19,0.6393,19.1473,0,23.42520929972333,3.0000000333529897e-4,inflow,1
2021-09-20,0.6072,19.2445,0,23.29261932373049,0.0015000000166764949,inflow,1
2021-09-21,0.5771,19.3304,0,23.082312520345074,0.0031000001392385455,inflow,1
2021-09-22,0.5492,19.4023,0,21.52020670572919,0.001900000076784636,inflow,1
2021-09-23,0.5223,19.4032,0,14.793237304687523,0,inflow,1
2021-09-24,0.4962,19.1163,0,12.288270568847679,0,inflow,1
2021-09-25,0.4714,18.7389,0,11.63725306193036,0,inflow,1
2021-09-26,0.4479,18.3554,0,11.214795684814476,0,inflow,1
2021-09-27,0.4256,17.976,0,12.437303161621116,0,inflow,1
2021-09-28,0.4045,17.6709,0,15.003064727783226,0,inflow,1
2021-09-29,0.3845,17.4932,0,18.04601694742841,0,inflow,1
2021-09-30,0.3656,17.456,0,17.581487274169945,9.99999978375854e-5,inflow,1
2021-10-01,0.3476,17.401,0,13.748742675781273,0,inflow,1
2021-10-02,0.3306,17.1853,0,15.345227813720726,0,inflow,1
2021-10-03,0.3144,17.0503,0,15.864602661132835,0,inflow,1
2021-10-04,0.2991,16.9454,0,15.152116394042991,0,inflow,1
2021-10-05,0.2846,16.816,0,15.958130137125673,9.99999978375854e-5,inflow,1
2021-10-06,0.2709,16.7287,0,17.131621297200542,0,inflow,1
2021-10-07,0.2578,16.6965,0,17.22556584676109,0,inflow,1
2021-10-08,0.2455,16.6703,0,17.677850341796898,NA,inflow,1
